instances,row_original,class,ih,n_wrong,feature_kDN,feature_DS,feature_DCP,feature_TD_P,feature_TD_U,feature_CL,feature_CLD,feature_N1,feature_N2,feature_LSC,feature_LSR,feature_Harmfulness,feature_Usefulness,feature_F2,feature_F3,feature_F4,algo_knn,algo_tree,algo_nb,algo_logreg,algo_svm_rbf,algo_rf
656,655,1,0.1523023223934952,1,0.2,0.8200000000000001,0.1076115485564304,0.3333333333333333,0.3684210526315789,0.4645790934002427,0.4645790934002427,0.0,0.3367151325684963,0.9929824561403509,0.9183556412294936,0.0,0.9929824561403509,0.7804878048780488,0.8536033165974293,0.896551724137931,1.0,1.0,0.4130446406966277,0.8430558323286512,0.8300855926137493,1.0
657,656,1,0.0974279299132786,0,0.1,0.88,0.2542372881355932,0.6666666666666666,0.3684210526315789,0.2374212677538266,0.2374212677538266,0.0,0.0915887850467289,0.9859649122807016,0.9576438664634678,0.0,0.9947368421052633,0.6771653543307087,0.7329926150535531,0.8347826086956522,1.0,1.0,0.8216924653312223,0.7726440401159815,0.8510959150731245,0.97
658,657,1,0.4129111393575521,2,0.3,0.98,0.1076115485564304,0.3333333333333333,0.5263157894736842,0.1630218122672905,0.1630218122672905,0.0,0.999999999999904,0.9982456140350876,1.0,0.0056179775280898,0.9947368421052633,0.7478260869565216,0.8646537842190016,1.0,0.6,0.0,0.9368779829266936,0.8685835768666728,0.8270716040613216,0.29
659,658,1,0.0794530661983768,0,0.0,0.74,0.1076115485564304,0.3333333333333333,0.4210526315789473,0.1707597465104801,0.1707597465104801,0.0,0.169344292919858,0.963157894736842,0.95984811543949,0.0,0.9842105263157894,0.6880000000000001,0.7761428571428572,0.9285714285714286,1.0,1.0,0.917267508504342,0.8455528919340589,0.8054612023713381,0.955
660,659,1,0.0988719318046755,0,0.1,0.88,0.1076115485564304,0.3333333333333333,0.7368421052631579,0.1535108521972863,0.1535108521972863,0.0,0.1831775700934579,0.9912280701754386,0.9582370125090078,0.0,0.9982456140350876,0.7350427350427351,0.845885870638346,0.9629629629629632,0.8,1.0,0.916363943113403,0.8660612814414614,0.8568431846170818,0.9675
661,660,1,0.139790569180508,0,0.2,0.98,0.1076115485564304,0.3333333333333333,0.5789473684210527,0.1364149041739986,0.1364149041739986,0.0,0.4517647058823528,0.9912280701754386,0.9731665871480716,0.0,0.9964912280701754,0.7107438016528926,0.7999041385002769,0.9285714285714286,0.8,1.0,0.9695931176370132,0.8806817723474938,0.8108150282657778,0.7001666666666666
662,661,1,0.0602994461946907,0,0.0,0.6,0.1076115485564304,0.3333333333333333,0.3157894736842105,0.1298754142611755,0.1298754142611755,0.0,0.0,0.9614035087719298,0.982644459353032,0.0,0.968421052631579,0.6771653543307087,0.7473359928152218,0.896551724137931,1.0,1.0,0.9744848907462256,0.8957215535408772,0.8156635452114193,0.9523333333333334
663,662,1,0.3560178584905807,2,0.4,0.98,0.1076115485564304,0.3333333333333333,0.4210526315789473,0.1291084230585196,0.1291084230585196,0.0,0.999999999999808,0.9982456140350876,1.0,0.0056179775280898,0.9982456140350876,0.6880000000000001,0.7601379310344828,0.896551724137931,0.8,0.0,0.9792685935444412,0.8901064123461736,0.8054269340749913,0.389090909090909
664,663,1,0.1798191536864036,0,0.2,1.0,0.1076115485564304,0.3333333333333333,0.4736842105263157,0.1961103520359649,0.1961103520359649,0.5,0.6384180790960452,0.9982456140350876,0.9780774571825336,0.0056179775280898,0.9842105263157894,0.7478260869565216,0.8094457311295925,0.9285714285714286,0.8,1.0,0.8957885622346297,0.8850008176723874,0.8102956979745607,0.53
665,664,1,0.1092774639972075,0,0.2,0.74,0.1076115485564304,0.3333333333333333,0.3684210526315789,0.1797258953433885,0.1797258953433885,0.0,0.0,0.9964912280701754,1.0,0.0,1.0,0.6666666666666666,0.7432539682539683,0.9285714285714286,1.0,0.8888888888888888,0.9301527509200878,0.8370251239738413,0.815027762368246,0.8732406898656897
666,665,1,0.1092774639972075,0,0.2,0.74,0.1076115485564304,0.3333333333333333,0.3684210526315789,0.1797258953433885,0.1797258953433885,0.0,0.0,0.9982456140350876,1.0,0.0,1.0,0.6666666666666666,0.7432539682539683,0.9285714285714286,1.0,0.8888888888888888,0.9301527509200878,0.8370251239738413,0.815027762368246,0.8732406898656897
667,666,1,0.1868984206554312,0,0.2,0.74,0.1076115485564304,0.3333333333333333,0.3684210526315789,0.1797258953433885,0.1797258953433885,0.0,0.0,0.9964912280701754,1.0,0.0,1.0,0.6666666666666666,0.7432539682539683,0.9285714285714286,0.8,0.7777777777777778,0.8777691727778343,0.8307343269321135,0.8253458563605027,0.7669823422191838
668,667,2,0.8907225360027924,6,0.9,0.74,0.8923884514435696,0.3333333333333333,0.3684210526315789,0.8202741046566114,0.8202741046566114,1.0,0.0,0.99438202247191,1.0,0.0210526315789473,1.0,0.6666666666666666,0.7432539682539683,0.9285714285714286,0.0,0.1111111111111111,0.0698472490799119,0.1629748760261586,0.1849722376317539,0.1267593101343101
669,668,1,0.1092774639972075,0,0.2,0.74,0.1076115485564304,0.3333333333333333,0.3684210526315789,0.1797258953433885,0.1797258953433885,0.0,0.0,0.9964912280701754,1.0,0.0,1.0,0.6666666666666666,0.7432539682539683,0.9285714285714286,1.0,0.8888888888888888,0.9301527509200878,0.8370251239738413,0.815027762368246,0.8732406898656897
670,669,2,0.9096667619217162,6,1.0,1.0,0.7457627118644068,0.6666666666666666,0.631578947368421,0.7882965299552929,0.7882965299552929,1.0,0.9384860719981,0.99438202247191,0.9903457787410108,0.0245614035087719,1.0,0.6880000000000001,0.7180227831136923,0.7933884297520662,0.0,0.0,0.1587961952688405,0.1377468280939035,0.1354564051069585,0.11
671,670,1,0.089452978362236,0,0.1,1.0,0.2542372881355932,0.6666666666666666,0.631578947368421,0.2100960750680008,0.2100960750680008,1.0,0.8112244897959184,0.9982456140350876,0.9892117046756222,0.0056179775280898,0.9894736842105264,0.6880000000000001,0.7147976268951879,0.7804878048780488,1.0,1.0,0.8453149504633565,0.8672603933456158,0.8607067860176115,0.89
672,671,1,0.1001985836176698,0,0.1,0.0,0.1076115485564304,0.3333333333333333,0.2105263157894736,0.1291530592434979,0.1291530592434979,1.0,0.0,0.9964912280701754,0.9894053576817914,0.0,0.9964912280701754,0.6991869918699187,0.7771212574779167,0.896551724137931,0.8,1.0,0.9793334217556628,0.8923623252956017,0.8071127512427172,0.92
673,672,1,0.1146337114462711,0,0.0,0.8200000000000001,0.1076115485564304,0.3333333333333333,0.3684210526315789,0.3942207595286178,0.3942207595286178,0.0,0.2618370175822573,0.9771929824561404,0.8587310507558754,0.0,0.9912280701754386,0.7218045112781954,0.8303316331114574,0.896551724137931,1.0,1.0,0.6511208278473064,0.8773551173020279,0.8337217861730389,0.95
674,673,1,0.1681167086234132,0,0.2,0.8200000000000001,0.1076115485564304,0.3333333333333333,0.3684210526315789,0.3252525443221488,0.3252525443221488,0.0,0.3244587081318085,0.9929824561403509,0.8906101894650549,0.0,0.9912280701754386,0.7441860465116279,0.8276601708177296,0.896551724137931,0.8,1.0,0.7006660519805671,0.8809420720840913,0.8196916241948624,0.79
675,674,1,0.1004724127401583,0,0.2,0.8200000000000001,0.1076115485564304,0.3333333333333333,0.3684210526315789,0.1626167213793933,0.1626167213793933,0.0,0.3944450973479061,0.9894736842105264,0.9089988579233044,0.0,0.9964912280701754,0.7747747747747747,0.8337475406440924,0.896551724137931,0.8,1.0,0.9438472086230952,0.8900952646563607,0.833223050279594,0.93
676,675,1,0.1094142491014609,0,0.1,0.98,0.1076115485564304,0.3333333333333333,0.3684210526315789,0.1290493885381265,0.1290493885381265,0.5,0.5,0.9964912280701754,0.9921202519954712,0.0,0.987719298245614,0.6880000000000001,0.7632598822539951,0.896551724137931,0.8,1.0,0.981137464011413,0.9025764203991892,0.8391339543139656,0.8206666666666667
677,676,1,0.053020031556293,0,0.1,0.74,0.1076115485564304,0.3333333333333333,0.4210526315789473,0.1419221836171177,0.1419221836171177,0.0,0.0,0.9824561403508772,0.9761568271914388,0.0,0.9824561403508772,0.6880000000000001,0.7847407407407407,0.9629629629629632,1.0,1.0,0.9661740340745614,0.8912023281249067,0.8405034484627736,0.984
678,677,1,0.2978487722653685,1,0.3,0.62,0.1076115485564304,0.3333333333333333,0.2631578947368421,0.4485581387825852,0.4485581387825852,0.0,0.3491031574980273,0.9947368421052633,0.8108978306986929,0.0,1.0,0.7222222222222222,0.8651433691756271,0.9247311827956988,0.8,1.0,0.0860878245845187,0.7624194274481607,0.7844001143751097,0.78
679,678,1,0.2828171274056971,1,0.1,0.7,0.1076115485564304,0.3333333333333333,0.3157894736842105,0.1778182581610642,0.1778182581610642,0.0,0.2490827090658921,0.9894736842105264,0.9396803954377292,0.0,0.9789473684210528,0.7350427350427351,0.7980113321022413,0.9285714285714286,0.8,0.0,0.9195151945274468,0.9110936432716592,0.8158217311000453,0.8566666666666666
680,679,1,0.2815755312226495,1,0.1,1.0,0.1076115485564304,0.3333333333333333,0.7368421052631579,0.141777414561131,0.141777414561131,0.0,0.3379310344827585,0.9912280701754386,0.98408595020587,0.0,0.9859649122807016,0.6880000000000001,0.7881305712492154,0.9629629629629632,0.8,0.0,0.9566585996749868,0.8866263591881525,0.8172618538009633,0.85
681,680,2,0.9445465055121384,6,0.9,0.98,0.8923884514435696,0.3333333333333333,0.3684210526315789,0.8084867222673514,0.8084867222673514,1.0,0.5258580812286058,0.99438202247191,0.9269228904599082,0.0105263157894736,1.0,0.787878787878788,0.8231410772989499,0.8349514563106797,0.0,0.0,0.0726640867134142,0.1041696773117368,0.1558872029020196,0.0
682,681,1,0.4107204920328852,2,0.2,0.88,0.2542372881355932,0.6666666666666666,0.3684210526315789,0.2313367628127877,0.2313367628127877,0.5,0.5,0.9982456140350876,0.9771862448030442,0.0,0.9982456140350876,0.6771653543307087,0.7642969628796401,0.9600000000000002,0.6,0.0,0.7937215707242556,0.8223967557424341,0.8795587213359993,0.44
683,682,1,0.0679067840495291,0,0.0,0.74,0.1076115485564304,0.3333333333333333,0.4210526315789473,0.1730535873134447,0.1730535873134447,0.0,0.1124620060790273,0.980701754385965,0.968337076911161,0.0,0.9842105263157894,0.6771653543307087,0.769072641746228,0.9285714285714286,1.0,1.0,0.93965333376169,0.8624555485173586,0.8204504134237773,0.97
684,683,1,0.3644397245899416,1,0.3,1.0,0.1076115485564304,0.3333333333333333,0.9473684210526316,0.1688897619825662,0.1688897619825662,0.6666666666666666,0.6509433962264151,0.9982456140350876,0.9871426038650198,0.0112359550561797,0.9964912280701754,0.6880000000000001,0.7963263433813893,0.9285714285714286,0.6,0.0,0.944250688085277,0.8791864170990282,0.8199245472760442,0.57
685,684,1,0.0499421922533457,0,0.0,0.0,0.1076115485564304,0.3333333333333333,0.2105263157894736,0.1289054585949527,0.1289054585949527,0.0,0.3930618002292162,0.980701754385965,0.9683422504155812,0.0,0.9912280701754386,0.6991869918699187,0.7861208075004156,0.896551724137931,1.0,1.0,0.9639523389006364,0.8982027536653322,0.8381917539139571,1.0
686,685,1,0.0570261507334523,0,0.1,0.62,0.1076115485564304,0.3333333333333333,0.2631578947368421,0.1162286882174163,0.1162286882174163,0.0,0.3260959986689959,0.9912280701754386,0.9416236704810768,0.0,0.9947368421052633,0.7350427350427351,0.780920060331825,0.8888888888888888,1.0,1.0,0.9953065798169652,0.904434233912917,0.8331022818694046,0.925
687,686,1,0.0591183157640697,0,0.1,0.7,0.1076115485564304,0.3333333333333333,0.3157894736842105,0.154803867306821,0.154803867306821,0.0,0.1994125026773966,0.9824561403508772,0.9203788123162694,0.0,0.9771929824561404,0.7350427350427351,0.8142426789967774,1.0,1.0,1.0,0.9465993686846668,0.9258037435354644,0.8128869931954498,0.96
688,687,1,0.1798206456195945,0,0.1,0.92,0.1076115485564304,0.3333333333333333,0.4736842105263157,0.1311229469726228,0.1311229469726228,0.0,0.2562821974910535,0.9859649122807016,0.9514957528006894,0.0,0.9929824561403509,0.7226890756302521,0.8354824688496089,1.0,0.8,0.5,0.9800863240135614,0.9235613907154864,0.8459284115533846,0.8715
689,688,1,0.0475737648281691,0,0.1,0.74,0.1076115485564304,0.3333333333333333,0.6842105263157895,0.1413470167985848,0.1413470167985848,0.0,0.2525773195876288,0.9859649122807016,0.9754649203238722,0.0,0.987719298245614,0.6880000000000001,0.7971301212717142,0.9629629629629632,1.0,1.0,0.9671720867649626,0.9079924176791804,0.8393929065868428,1.0
690,689,1,0.058926912696862,0,0.0,0.7,0.1076115485564304,0.3333333333333333,0.3157894736842105,0.1466708071673917,0.1466708071673917,0.0,0.0,0.9596491228070176,0.9853823551198796,0.0,0.9438596491228072,0.6666666666666666,0.7558922558922558,0.9629629629629632,1.0,1.0,0.951882842291918,0.8837760463453518,0.8107796351815585,1.0
691,690,1,0.0603696574605155,0,0.0,0.7,0.1076115485564304,0.3333333333333333,0.3157894736842105,0.1466708071673917,0.1466708071673917,0.0,0.0,0.9596491228070176,0.9853823551198796,0.0,0.9438596491228072,0.6666666666666666,0.7558922558922558,0.9629629629629632,1.0,1.0,0.954083101963668,0.879795744655975,0.8039032086172628,1.0
692,691,1,0.0572710109767636,0,0.0,0.7,0.1076115485564304,0.3333333333333333,0.3157894736842105,0.1466708071673917,0.1466708071673917,0.0,0.0,0.9596491228070176,0.9853823551198796,0.0,0.9438596491228072,0.6666666666666666,0.7558922558922558,0.9629629629629632,1.0,1.0,0.9637168571718564,0.8775668350160126,0.8150902419515487,1.0
693,692,1,0.0536284923887123,0,0.0,0.7,0.1076115485564304,0.3333333333333333,0.3157894736842105,0.1466708071673917,0.1466708071673917,0.0,0.0,0.9596491228070176,0.9853823551198796,0.0,0.9438596491228072,0.6666666666666666,0.7558922558922558,0.9629629629629632,1.0,1.0,0.9581985514661252,0.8895065151072471,0.830523979094353,1.0
694,693,1,0.0572710109767636,0,0.0,0.7,0.1076115485564304,0.3333333333333333,0.3157894736842105,0.1466708071673917,0.1466708071673917,0.0,0.0,0.9596491228070176,0.9853823551198796,0.0,0.9438596491228072,0.6666666666666666,0.7558922558922558,0.9629629629629632,1.0,1.0,0.9637168571718564,0.8775668350160126,0.8150902419515487,1.0
695,694,1,0.0603696574605155,0,0.0,0.7,0.1076115485564304,0.3333333333333333,0.3157894736842105,0.1466708071673917,0.1466708071673917,0.0,0.0,0.9596491228070176,0.9853823551198796,0.0,0.9438596491228072,0.6666666666666666,0.7558922558922558,0.9629629629629632,1.0,1.0,0.954083101963668,0.879795744655975,0.8039032086172628,1.0
696,695,2,0.9512143913435528,6,0.9,0.98,0.8923884514435696,0.3333333333333333,0.3684210526315789,0.8721085724412353,0.8721085724412353,1.0,0.6175637393767706,0.99438202247191,0.9679871851952224,0.0157894736842105,1.0,0.7350427350427351,0.814957264957265,0.9230769230769232,0.0,0.0,0.0162055981018654,0.0656736196470963,0.1558344341897216,0.055
697,696,1,0.0945588070727909,0,0.1,0.74,0.1076115485564304,0.3333333333333333,0.6842105263157895,0.1411481938922216,0.1411481938922216,0.25,0.0,0.9894736842105264,0.9836202782062544,0.0,0.987719298245614,0.6880000000000001,0.800956956956957,0.9629629629629632,0.8,1.0,0.9618269997592932,0.8984108097250645,0.8040760147455626,0.9683333333333334
698,697,1,0.0938215361699353,0,0.1,0.74,0.1076115485564304,0.3333333333333333,0.6842105263157895,0.1411481938922216,0.1411481938922216,0.0,0.0,0.9894736842105264,0.9836202782062544,0.0,0.987719298245614,0.6880000000000001,0.800956956956957,0.9629629629629632,0.8,1.0,0.9709709378357054,0.8994755950608582,0.8166242500838241,0.95
699,698,1,0.1154608040832166,0,0.2,0.92,0.1076115485564304,0.3333333333333333,0.4736842105263157,0.1329114860395126,0.1329114860395126,0.3333333333333333,0.4705882352941176,0.9964912280701754,0.9629845167283124,0.0056179775280898,0.9771929824561404,0.7350427350427351,0.8098411167376685,0.896551724137931,0.8,1.0,0.9661376627794618,0.9215410116808532,0.8295565010403847,0.79
700,699,1,0.3437115472387771,2,0.1,0.98,0.1076115485564304,0.3333333333333333,0.4736842105263157,0.1152292270727084,0.1152292270727084,0.0,0.999999999999808,0.9982456140350876,1.0,0.0056179775280898,0.9982456140350876,0.6771653543307087,0.7217591477535896,0.7679999999999999,0.8,0.0,0.9969126502328772,0.930362377280884,0.814273671509716,0.3961820175438596
701,700,1,0.0492018735004445,0,0.1,0.0,0.1076115485564304,0.3333333333333333,0.2105263157894736,0.1285060632785379,0.1285060632785379,0.0,0.1331032963805888,0.9824561403508772,0.9730663692288742,0.0,0.9666666666666668,0.6880000000000001,0.7843541472506991,0.896551724137931,1.0,1.0,0.9754982997924478,0.915961225014022,0.8133292341908627,1.0
702,701,1,0.0510729272933142,0,0.0,0.6,0.1076115485564304,0.3333333333333333,0.3157894736842105,0.131608388525604,0.131608388525604,0.0,0.0,0.9298245614035088,0.9683123026448162,0.0,0.968421052631579,0.6666666666666666,0.7420866489832006,0.896551724137931,1.0,1.0,0.9791183533535428,0.8995114229370004,0.8149326599495708,1.0
703,702,1,0.0468209992671216,0,0.0,0.6,0.1076115485564304,0.3333333333333333,0.3157894736842105,0.131608388525604,0.131608388525604,0.0,0.0,0.9298245614035088,0.9683123026448162,0.0,0.968421052631579,0.6666666666666666,0.7420866489832006,0.896551724137931,1.0,1.0,0.9769191367558564,0.9122861152279887,0.8298687524134248,1.0
704,703,1,0.0529305038689754,0,0.0,0.6,0.1076115485564304,0.3333333333333333,0.3157894736842105,0.131608388525604,0.131608388525604,0.0,0.0,0.9298245614035088,0.9683123026448162,0.0,0.968421052631579,0.6666666666666666,0.7420866489832006,0.896551724137931,1.0,1.0,0.9757839838032908,0.9027960804890072,0.8038369124938489,1.0
705,704,1,0.0529305038689754,0,0.0,0.6,0.1076115485564304,0.3333333333333333,0.3157894736842105,0.131608388525604,0.131608388525604,0.0,0.0,0.9298245614035088,0.9683123026448162,0.0,0.968421052631579,0.6666666666666666,0.7420866489832006,0.896551724137931,1.0,1.0,0.9757839838032908,0.9027960804890072,0.8038369124938489,1.0
706,705,1,0.0529305038689754,0,0.0,0.6,0.1076115485564304,0.3333333333333333,0.3157894736842105,0.131608388525604,0.131608388525604,0.0,0.0,0.9298245614035088,0.9683123026448162,0.0,0.968421052631579,0.6666666666666666,0.7420866489832006,0.896551724137931,1.0,1.0,0.9757839838032908,0.9027960804890072,0.8038369124938489,1.0
707,706,1,0.1293953796830836,0,0.1,1.0,0.1076115485564304,0.3333333333333333,0.5789473684210527,0.1428386391885547,0.1428386391885547,0.0,0.4336734693877551,0.9912280701754386,0.9759170579757313,0.0,0.9912280701754386,0.6771653543307087,0.7844516230343002,0.9629629629629632,0.8,1.0,0.9591059082449098,0.8981462923653325,0.8044780853938196,0.7618974358974359
708,707,1,0.0489426695952178,0,0.0,0.7,0.1076115485564304,0.3333333333333333,0.3157894736842105,0.1579514187634167,0.1579514187634167,0.0,0.2628935440401813,0.968421052631579,0.9137570232771473,0.0,0.975438596491228,0.6991869918699187,0.7817363530778165,0.9285714285714286,1.0,1.0,0.949284224769275,0.9408659187189164,0.8161938389405009,1.0
709,708,2,0.8473949274751842,6,0.8,1.0,0.8923884514435696,0.3333333333333333,0.631578947368421,0.829227522393628,0.829227522393628,1.0,0.5461393596986818,0.99438202247191,0.9810655285174332,0.0,1.0,0.6771653543307087,0.7929477565304337,0.9285714285714286,0.4,0.0,0.1101098133829269,0.1145872883784552,0.1539333333875124,0.137
710,709,1,0.0423981832593897,0,0.1,0.62,0.1076115485564304,0.3333333333333333,0.2631578947368421,0.1154681798321227,0.1154681798321227,0.0,0.3291044776119403,0.9929824561403509,0.94898221026919,0.0,0.9912280701754386,0.7226890756302521,0.7974189675870348,0.9795918367346936,1.0,1.0,0.9972843222605208,0.941447592858784,0.8068789853243571,1.0
